name,date,swe_month
V6,2016-06-01,258950.1309895834
V6,2016-07-01,24368.01127772177
V6,2016-08-01,10239.555632560483
V6,2016-09-01,1128.0427372137704
V6,2016-10-01,183900.02224042336
V6,2016-11-01,723368.7468749998
V6,2016-12-01,1832332.75
V6,2017-01-01,2548544.8629032257
V6,2017-02-01,3097903.5
V6,2017-03-01,3513009.5
V6,2017-04-01,3354944.45
V6,2017-05-01,1556210.6935483871
V6,2017-06-01,245970.34648437504
V6,2017-07-01,21687.97953944052
V6,2017-08-01,4351.133686680948
V6,2017-09-01,8051.005414255461
V6,2017-10-01,169084.26890120967
V6,2017-11-01,248337.28541666668
V6,2017-12-01,418536.8608870968
V6,2018-01-01,917149.8145161291
V6,2018-02-01,1450129.15625
V6,2018-03-01,1838419.8346774194
V6,2018-04-01,1721290.225
V6,2018-05-01,1065851.3487903227
V6,2018-06-01,429019.81432291656
V6,2018-07-01,38346.677198840734
V6,2018-08-01,5747.896137852823
V6,2018-09-01,5788.01749089559
V6,2018-10-01,75622.45910250756
V6,2018-11-01,410173.42239583336
V6,2018-12-01,904832.8326612904
V6,2019-01-01,1239244.6572580645
V6,2019-02-01,1460168.361607143
V6,2019-03-01,1381911.8870967743
V6,2019-04-01,991797.5916666666
V6,2019-05-01,757495.3659274194
V6,2019-06-01,307939.8505208333
V6,2019-07-01,32279.554151965734
V6,2019-08-01,3516.9754520539313
V6,2019-09-01,11368.495678067207
V6,2019-10-01,35156.36882560484
V6,2019-11-01,81842.14212239585
V6,2019-12-01,272421.12575604836
V6,2020-01-01,623347.1370967742
V6,2020-02-01,771784.125
V6,2020-03-01,874086.2983870967
V6,2020-04-01,724948.3625
V6,2020-05-01,326106.2358870968
V6,2020-06-01,101730.81458333334
V6,2020-07-01,51042.769090221766
V6,2020-08-01,21021.36466733871
V6,2020-09-01,14432.347685496014
V6,2020-10-01,97751.69770665323
V6,2020-11-01,181803.72578124996
V6,2020-12-01,364230.8256048387
V6,2021-01-01,431213.4082661291
V6,2021-02-01,687362.763392857
V6,2021-03-01,1180448.4012096773
V6,2021-04-01,1414287.1708333334
V6,2021-05-01,505885.86239919363
V6,2021-06-01,83496.298828125
V6,2021-07-01,19902.611265120966
V6,2021-08-01,4766.202124810988
V6,2021-09-01,104.4965420047442
V6,2021-10-01,163989.89419260333
V6,2021-11-01,307096.1739583333
V6,2021-12-01,394174.64012096776
V6,2022-01-01,461511.46169354836
V6,2022-02-01,607334.796875
V6,2022-03-01,1219379.0141129035
V6,2022-04-01,1252554.01875
V6,2022-05-01,540181.3225806451
V6,2022-06-01,259691.65598958332
V6,2022-07-01,28934.65102066532
V6,2022-08-01,7093.584126134073
V7,2001-01-01,1095580.5987903227
V7,2001-02-01,1286539.799107143
V7,2001-03-01,1384789.4032258065
V7,2001-04-01,1343248.7833333334
V7,2001-05-01,742243.1481854838
V7,2001-06-01,130581.26874999997
V7,2001-07-01,31093.300277217742
V7,2001-08-01,27462.739478326614
V7,2001-09-01,38978.55415973664
V7,2001-10-01,191482.05733366933
V7,2001-11-01,488122.63333333336
V7,2001-12-01,952296.6633064516
V7,2002-01-01,1256905.127016129
V7,2002-02-01,1428066.6205357143
V7,2002-03-01,1570796.689516129
V7,2002-04-01,1583633.0666666667
V7,2002-05-01,1311349.8185483871
V7,2002-06-01,511462.0078125
V7,2002-07-01,118965.47076612903
V7,2002-08-01,36447.1558719758
V7,2002-09-01,21214.848946126305
V7,2002-10-01,91279.40045362906
V7,2002-11-01,171056.725
V7,2002-12-01,574206.5665322582
V7,2003-01-01,849520.1008064516
V7,2003-02-01,1124427.267857143
V7,2003-03-01,1703283.6814516129
V7,2003-04-01,2386438.3875
V7,2003-05-01,1979290.7701612902
V7,2003-06-01,681743.1656250001
V7,2003-07-01,153193.61668346773
V7,2003-08-01,81051.97429435483
V7,2003-09-01,7442.941448148091
V7,2003-10-01,59886.20043157762
V7,2003-11-01,434490.5872395833
V7,2003-12-01,812012.6310483871
V7,2004-01-01,1059358.2701612904
V7,2004-02-01,1391370.771551724
V7,2004-03-01,2131559.6653225804
V7,2004-04-01,2076426.7291666665
V7,2004-05-01,1284057.2157258065
V7,2004-06-01,538212.8411458333
V7,2004-07-01,100668.60924899194
V7,2004-08-01,54396.36517137097
V7,2004-09-01,10647.06277926763
V7,2004-10-01,48412.48352444557
V7,2004-11-01,196782.1888020833
V7,2004-12-01,487587.2903225806
V7,2005-01-01,791464.8387096775
V7,2005-02-01,1224804.8348214286
V7,2005-03-01,1265604.7379032257
V7,2005-04-01,1458035.0375
V7,2005-05-01,608620.0927419355
V7,2005-06-01,277928.9130208333
V7,2005-07-01,77725.0902217742
V7,2005-08-01,38590.8109248992
V7,2005-09-01,3369.6918022473665
V7,2005-10-01,39599.526115171364
V7,2005-11-01,106034.56809895832
V7,2005-12-01,311467.0158770161
V7,2006-01-01,624696.9667338709
V7,2006-02-01,1322319.8169642857
V7,2006-03-01,1538498.4637096773
V7,2006-04-01,1530631.5229166667
V7,2006-05-01,599491.6234879033
V7,2006-06-01,158531.0140625
V7,2006-07-01,53383.27016129032
V7,2006-08-01,16974.86677797379
V7,2006-09-01,7855.287426757814
V7,2006-10-01,62036.65640751007
V7,2006-11-01,151575.83802083333
V7,2006-12-01,234136.8341733871
V7,2007-01-01,296870.1733870968
V7,2007-02-01,355434.6886160714
V7,2007-03-01,498992.5655241936
V7,2007-04-01,573415.0927083333
V7,2007-05-01,212214.21925403227
V7,2007-06-01,102238.52395833335
V7,2007-07-01,43624.45249495968
V7,2007-08-01,31033.73544606855
V7,2007-09-01,6165.569846328099
V7,2007-10-01,48124.99369959677
V7,2007-11-01,96534.37467447919
V7,2007-12-01,386620.3820564516
V7,2008-01-01,703735.7419354839
V7,2008-02-01,838622.7198275862
V7,2008-03-01,1043494.6915322581
V7,2008-04-01,1152719.68125
V7,2008-05-01,473221.9901713709
V7,2008-06-01,47738.22083333334
V7,2008-07-01,16386.37833921371
V7,2008-08-01,10252.194115423386
V7,2008-09-01,3810.8589204470313
V7,2008-10-01,53893.52704448085
V7,2008-11-01,253016.2703125
V7,2008-12-01,433304.8215725806
V7,2009-01-01,995468.5725806452
V7,2009-02-01,1152246.6450892857
V7,2009-03-01,1470838.6532258065
V7,2009-04-01,1412914.4208333334
V7,2009-05-01,1396958.9233870967
V7,2009-06-01,663717.3385416667
V7,2009-07-01,229245.8644153226
V7,2009-08-01,77791.06426411291
V7,2009-09-01,26498.78981119792
V7,2009-10-01,56398.61586441532
V7,2009-11-01,220857.52695312497
V7,2009-12-01,459797.1078629032
V7,2010-01-01,889282.2318548387
V7,2010-02-01,1755149.674107143
V7,2010-03-01,2360631.5080645164
V7,2010-04-01,2335529.8291666666
V7,2010-05-01,1212032.9233870967
V7,2010-06-01,605472.2510416667
V7,2010-07-01,144495.01663306454
V7,2010-08-01,72256.59513608871
V7,2010-09-01,123125.8413778623
V7,2010-10-01,382964.2641129032
V7,2010-11-01,462474.3489583333
V7,2010-12-01,628137.8961693548
V7,2011-01-01,726564.1834677419
V7,2011-02-01,947710.142857143
V7,2011-03-01,1224923.1088709678
V7,2011-04-01,1162014.49375
V7,2011-05-01,654279.7923387097
V7,2011-06-01,381450.8255208334
V7,2011-07-01,136645.55493951612
V7,2011-08-01,73628.62096774194
V7,2011-09-01,10222.011160620055
V7,2011-10-01,75049.22045110886
V7,2011-11-01,781945.1395833333
V7,2011-12-01,1388461.3306451612
V7,2012-01-01,1582465.7258064516
V7,2012-02-01,1807477.9439655172
V7,2012-03-01,2237356.495967742
V7,2012-04-01,1725336.5583333331
V7,2012-05-01,971007.8407258064
V7,2012-06-01,434296.72239583335
V7,2012-07-01,130138.96068548386
V7,2012-08-01,73945.75289818548
V7,2012-09-01,16111.384451452888
V7,2012-10-01,79273.61995967742
V7,2012-11-01,221829.24401041662
V7,2012-12-01,588496.7530241936
V7,2013-01-01,901481.8024193548
V7,2013-02-01,1174867.642857143
V7,2013-03-01,1307668.8467741935
V7,2013-04-01,866665.8895833333
V7,2013-05-01,658641.4012096775
V7,2013-06-01,318611.540625
V7,2013-07-01,77029.18586189517
V7,2013-08-01,22135.127016129034
V7,2013-09-01,2613.7821421305334
V7,2013-10-01,10327.541925245712
V7,2013-11-01,101621.05644531251
V7,2013-12-01,227166.578125
V7,2014-01-01,347181.87399193546
V7,2014-02-01,999219.7991071428
V7,2014-03-01,1058360.25
V7,2014-04-01,851644.85625
V7,2014-05-01,472012.4495967741
V7,2014-06-01,212102.3177083333
V7,2014-07-01,35737.153414818546
V7,2014-08-01,21274.467111895163
V7,2014-09-01,4249.665365727743
V7,2014-10-01,83729.27602066533
V7,2014-11-01,317740.7723958333
V7,2014-12-01,805405.6733870967
V7,2015-01-01,1010714.3225806451
V7,2015-02-01,1381067.6607142857
V7,2015-03-01,1621486.9838709678
V7,2015-04-01,1606591.4458333333
V7,2015-05-01,727770.8215725807
V7,2015-06-01,307052.57343749993
V7,2015-07-01,58631.46887600807
V7,2015-08-01,7982.571100050403
V7,2015-09-01,11660.989294687906
V7,2015-10-01,67543.30538054433
V7,2015-11-01,328798.1494791667
V7,2015-12-01,686402.5302419355
V7,2016-01-01,861884.9395161291
V7,2016-02-01,1006066.8103448276
V7,2016-03-01,1001224.4879032258
V7,2016-04-01,1060495.7333333334
V7,2016-05-01,758461.0262096775
V7,2016-06-01,325507.1184895833
V7,2016-07-01,55230.4627016129
V7,2016-08-01,33907.999306955644
V7,2016-09-01,1937.8913921674086
V7,2016-10-01,170896.32245463706
V7,2016-11-01,668553.515625
V7,2016-12-01,1644108.560483871
V7,2017-01-01,2270312.5080645164
V7,2017-02-01,2753660.526785714
V7,2017-03-01,3131524.169354839
V7,2017-04-01,3012438.5166666666
V7,2017-05-01,1545266.6512096773
V7,2017-06-01,329380.74557291664
V7,2017-07-01,59552.36378528227
V7,2017-08-01,14774.167149697581
V7,2017-09-01,10537.379028002424
V7,2017-10-01,168986.37802419355
V7,2017-11-01,247247.96875
V7,2017-12-01,400404.67137096776
V7,2018-01-01,841142.7157258063
V7,2018-02-01,1317700.575892857
V7,2018-03-01,1648488.1169354839
V7,2018-04-01,1596188.2875
V7,2018-05-01,1058839.5403225806
V7,2018-06-01,479960.2354166667
V7,2018-07-01,76902.87531502015
V7,2018-08-01,19392.12279485887
V7,2018-09-01,11015.134830983481
V7,2018-10-01,73634.53865297379
V7,2018-11-01,377314.4791666666
V7,2018-12-01,817046.7096774193
V7,2019-01-01,1115516.4939516129
V7,2019-02-01,1314632.299107143
V7,2019-03-01,1245171.7137096773
V7,2019-04-01,924795.75625
V7,2019-05-01,750348.4193548387
V7,2019-06-01,364254.30937500007
V7,2019-07-01,65540.68869707659
V7,2019-08-01,12119.547631048386
V7,2019-09-01,16372.187909674647
V7,2019-10-01,49347.006930443546
V7,2019-11-01,89655.45794270832
V7,2019-12-01,261607.72958669357
V7,2020-01-01,571774.1481854839
V7,2020-02-01,703438.1961206896
V7,2020-03-01,800590.6774193548
V7,2020-04-01,699657.740625
V7,2020-05-01,381487.6638104839
V7,2020-06-01,173462.29791666666
V7,2020-07-01,114895.50882056452
V7,2020-08-01,63801.89679939517
V7,2020-09-01,20910.954726219177
V7,2020-10-01,119109.73588709677
V7,2020-11-01,194637.52786458336
V7,2020-12-01,356780.1360887097
V7,2021-01-01,420994.05846774194
V7,2021-02-01,651462.9252232143
V7,2021-03-01,1092737.0383064516
V7,2021-04-01,1328982.3
V7,2021-05-01,538340.03125
V7,2021-06-01,144414.28098958332
V7,2021-07-01,50913.4255922379
V7,2021-08-01,15994.06306703629
V7,2021-09-01,173.4196272452672
V7,2021-10-01,163444.97015971522
V7,2021-11-01,297140.1307291667
V7,2021-12-01,379585.68548387097
V7,2022-01-01,440905.03125
V7,2022-02-01,575057.3895089285
V7,2022-03-01,1134261.6532258065
V7,2022-04-01,1198480.9541666666
V7,2022-05-01,604508.9677419355
V7,2022-06-01,379152.4156250001
V7,2022-07-01,70827.96988407259
V7,2022-08-01,23817.24250252016
V8,2001-01-01,877687.0060483871
V8,2001-02-01,1023009.0089285715
V8,2001-03-01,1094357.5463709678
V8,2001-04-01,1067937.36875
V8,2001-05-01,620045.8377016127
V8,2001-06-01,123090.33164062498
V8,2001-07-01,31839.82333669355
V8,2001-08-01,26856.091418850807
V8,2001-09-01,38959.32048657735
V8,2001-10-01,161041.03162802418
V8,2001-11-01,402351.4822916667
V8,2001-12-01,776039.3074596773
V8,2002-01-01,1023887.9596774194
V8,2002-02-01,1153143.2544642857
V8,2002-03-01,1275261.8830645161
V8,2002-04-01,1282795.6208333333
V8,2002-05-01,1088248.8346774194
V8,2002-06-01,432456.02135416656
V8,2002-07-01,111116.42124495967
V8,2002-08-01,35294.7757686492
V8,2002-09-01,18027.722918701173
V8,2002-10-01,72985.69096522179
V8,2002-11-01,135002.6471354167
V8,2002-12-01,455471.03125
V8,2003-01-01,664030.5786290322
V8,2003-02-01,878719.5714285715
V8,2003-03-01,1354792.8790322582
V8,2003-04-01,1967623.4916666667
V8,2003-05-01,1656963.2338709678
V8,2003-06-01,580877.0875000001
V8,2003-07-01,134164.2752016129
V8,2003-08-01,70268.30922379032
V8,2003-09-01,6021.300730053585
V8,2003-10-01,55798.17318233367
V8,2003-11-01,368255.9901041666
V8,2003-12-01,687996.7983870967
V8,2004-01-01,888865.9254032258
V8,2004-02-01,1151487.8793103448
V8,2004-03-01,1757852.7258064516
V8,2004-04-01,1710376.1333333333
V8,2004-05-01,1092320.2096774192
V8,2004-06-01,465413.30833333323
V8,2004-07-01,95959.49483366936
V8,2004-08-01,50970.660786290326
V8,2004-09-01,9501.936441254618
V8,2004-10-01,40528.92181199597
V8,2004-11-01,158775.87877604167
V8,2004-12-01,380883.80947580637
V8,2005-01-01,617327.9899193548
V8,2005-02-01,953605.5982142857
V8,2005-03-01,981542.0463709678
V8,2005-04-01,1134376.26875
V8,2005-05-01,495478.8719758064
V8,2005-06-01,231250.79427083334
V8,2005-07-01,69220.87941028227
V8,2005-08-01,35373.778351814515
V8,2005-09-01,2733.513486035666
V8,2005-10-01,37883.8681640625
V8,2005-11-01,87452.86848958334
V8,2005-12-01,249097.04032258067
V8,2006-01-01,499957.25100806454
V8,2006-02-01,1042246.3683035715
V8,2006-03-01,1209794
V8,2006-04-01,1201732.1666666667
V8,2006-05-01,495658.8639112904
V8,2006-06-01,140830.3020833333
V8,2006-07-01,53829.38211945565
V8,2006-08-01,16894.136088709674
V8,2006-09-01,6887.242407226562
V8,2006-10-01,51507.43394027217
V8,2006-11-01,120341.83307291666
V8,2006-12-01,181768.80897177418
V8,2007-01-01,229213.59929435485
V8,2007-02-01,274406.06082589284
V8,2007-03-01,390517.5685483871
V8,2007-04-01,450189.4854166667
V8,2007-05-01,171861.90372983873
V8,2007-06-01,94865.41901041666
V8,2007-07-01,45950.75774949597
V8,2007-08-01,30456.856791834678
V8,2007-09-01,7330.230958819389
V8,2007-10-01,47748.884198588705
V8,2007-11-01,83535.36295572919
V8,2007-12-01,311237.51512096776
V8,2008-01-01,558468.5735887097
V8,2008-02-01,665545.7715517242
V8,2008-03-01,825574.8669354839
V8,2008-04-01,916169.7583333333
V8,2008-05-01,384104.9054939517
V8,2008-06-01,46587.955078125
V8,2008-07-01,16233.53043094758
V8,2008-08-01,9721.292716733871
V8,2008-09-01,3500.6800021012627
V8,2008-10-01,47617.56376008064
V8,2008-11-01,193404.31979166664
V8,2008-12-01,340424.75604838715
V8,2009-01-01,802635.5987903225
V8,2009-02-01,926231.8191964285
V8,2009-03-01,1175258.9879032257
V8,2009-04-01,1120735.2083333333
V8,2009-05-01,1131385.4677419355
V8,2009-06-01,556108.8062500001
V8,2009-07-01,205233.55065524194
V8,2009-08-01,75015.55745967742
V8,2009-09-01,22596.67841796875
V8,2009-10-01,53973.16926033267
V8,2009-11-01,179051.20260416664
V8,2009-12-01,364420.91683467745
V8,2010-01-01,706907.0110887096
V8,2010-02-01,1412370.859375
V8,2010-03-01,1889128.1048387096
V8,2010-04-01,1870964.5416666667
V8,2010-05-01,1018174.3185483871
V8,2010-06-01,523698.30833333323
V8,2010-07-01,128519.58971774194
V8,2010-08-01,60887.77457157258
V8,2010-09-01,130454.40887886685
V8,2010-10-01,385312.30745967745
V8,2010-11-01,455807.29375
V8,2010-12-01,591804.5100806452
V8,2011-01-01,678755.5
V8,2011-02-01,863787.7924107143
V8,2011-03-01,1101822.9092741935
V8,2011-04-01,1055820.6708333334
V8,2011-05-01,606022.7883064516
V8,2011-06-01,343506.72291666665
V8,2011-07-01,118932.67691532259
V8,2011-08-01,60080.74924395161
V8,2011-09-01,8813.58815124035
V8,2011-10-01,62819.66686617943
V8,2011-11-01,624305.5739583332
V8,2011-12-01,1102430.8951612904
V8,2012-01-01,1257647.7983870967
V8,2012-02-01,1441015.4741379311
V8,2012-03-01,1804620.1733870967
V8,2012-04-01,1421679.2416666667
V8,2012-05-01,838690.3870967742
V8,2012-06-01,385555.33124999993
V8,2012-07-01,111272.87096774194
V8,2012-08-01,59981.08984375
V8,2012-09-01,14665.62695668538
V8,2012-10-01,65411.80928679435
V8,2012-11-01,172526.48867187498
V8,2012-12-01,463660.85786290315
V8,2013-01-01,705182.3145161291
V8,2013-02-01,922977.0758928572
V8,2013-03-01,1023898.0604838709
V8,2013-04-01,678132.6645833333
V8,2013-05-01,538619.3891129033
V8,2013-06-01,267188.45364583336
V8,2013-07-01,76748.29145665324
V8,2013-08-01,22410.54630796371
V8,2013-09-01,2255.0528116861983
V8,2013-10-01,8427.385673276836
V8,2013-11-01,87224.04824218752
V8,2013-12-01,177932.72303427418
V8,2014-01-01,268057.2011088709
V8,2014-02-01,776398.3638392857
V8,2014-03-01,814652.0221774194
V8,2014-04-01,655445.48125
V8,2014-05-01,365411.00504032255
V8,2014-06-01,174022.48854166668
V8,2014-07-01,36576.09053679435
V8,2014-08-01,20696.523563508064
V8,2014-09-01,3867.8140442530316
V8,2014-10-01,70029.75831653227
V8,2014-11-01,255195.75
V8,2014-12-01,635080.1310483871
V8,2015-01-01,790460.0282258064
V8,2015-02-01,1080046.064732143
V8,2015-03-01,1273299.8991935484
V8,2015-04-01,1264501.0583333333
V8,2015-05-01,595554.2862903227
V8,2015-06-01,267311.4869791666
V8,2015-07-01,57946.4040763609
V8,2015-08-01,7420.115234375
V8,2015-09-01,10204.393603006998
V8,2015-10-01,55072.77299647178
V8,2015-11-01,254857.25807291668
V8,2015-12-01,535415.1421370967
V8,2016-01-01,667726.8850806452
V8,2016-02-01,781063.2435344828
V8,2016-03-01,777494.2379032258
V8,2016-04-01,852901.73125
V8,2016-05-01,636205.8689516129
V8,2016-06-01,282703.0442708334
V8,2016-07-01,51962.889175907265
V8,2016-08-01,30118.549836189515
V8,2016-09-01,1856.454429276784
V8,2016-10-01,134482.62707913312
V8,2016-11-01,546110.5416666667
V8,2016-12-01,1339180.2399193547
V8,2017-01-01,1838669.9677419355
V8,2017-02-01,2218279.1964285714
V8,2017-03-01,2564023.5887096776
V8,2017-04-01,2503537.0166666666
V8,2017-05-01,1322829.2620967745
V8,2017-06-01,284916.6781249999
V8,2017-07-01,54984.83348034273
V8,2017-08-01,14033.03799143145
V8,2017-09-01,8592.844411166514
V8,2017-10-01,141122.7375252016
V8,2017-11-01,206669.10338541667
V8,2017-12-01,327893.0589717742
V8,2018-01-01,678166.7832661291
V8,2018-02-01,1071949.763392857
V8,2018-03-01,1327329.7943548388
V8,2018-04-01,1292707.225
V8,2018-05-01,870989.9435483871
V8,2018-06-01,398349.8760416667
V8,2018-07-01,73085.90228074596
V8,2018-08-01,19198.550025201614
V8,2018-09-01,9817.712432861328
V8,2018-10-01,54931.94621030746
V8,2018-11-01,279365.5796875
V8,2018-12-01,618308.3518145161
V8,2019-01-01,850376.5
V8,2019-02-01,1004718.515625
V8,2019-03-01,952480.8266129033
V8,2019-04-01,708321.6083333333
V8,2019-05-01,589463.6098790322
V8,2019-06-01,304808.6067708334
V8,2019-07-01,58678.8959173387
V8,2019-08-01,10570.267924647178
V8,2019-09-01,13953.259311978023
V8,2019-10-01,46621.840851814515
V8,2019-11-01,77473.111328125
V8,2019-12-01,213050.69682459682
V8,2020-01-01,458898.43951612903
V8,2020-02-01,559356.3060344828
V8,2020-03-01,634792.7379032258
V8,2020-04-01,560975.7770833333
V8,2020-05-01,326001.9324596774
V8,2020-06-01,160681.97161458334
V8,2020-07-01,108776.5710685484
V8,2020-08-01,59746.8363155242
V8,2020-09-01,21051.9161719799
V8,2020-10-01,113898.38092237903
V8,2020-11-01,173929.0325520833
V8,2020-12-01,302857.5423387097
V8,2021-01-01,359071.9203629032
V8,2021-02-01,537075.3113839285
V8,2021-03-01,875048.2016129033
V8,2021-04-01,1066866.7229166667
V8,2021-05-01,460663.24143145164
V8,2021-06-01,132859.0403645833
V8,2021-07-01,46989.28093497983
V8,2021-08-01,15006.768113659275
V8,2021-09-01,142.13346489270526
V8,2021-10-01,138441.8820249496
V8,2021-11-01,247960.4328125
V8,2021-12-01,316212.11794354836
V8,2022-01-01,364991.5423387097
V8,2022-02-01,472892.62834821426
V8,2022-03-01,925249.9889112903
V8,2022-04-01,992506.6104166667
V8,2022-05-01,525282.4435483871
V8,2022-06-01,340230.52812500007
V8,2022-07-01,67981.08688256047
V8,2022-08-01,22998.759135584678
V9,2001-01-01,945786.9899193548
V9,2001-02-01,1084745.984375
V9,2001-03-01,1160596.9072580645
V9,2001-04-01,1187408.7083333333
V9,2001-05-01,733982.3780241937
V9,2001-06-01,156416.07604166667
V9,2001-07-01,39963.14654737903
V9,2001-08-01,35522.02350050403
V9,2001-09-01,66221.10828380582
V9,2001-10-01,214550.81678427415
V9,2001-11-01,487181.878125
V9,2001-12-01,852244.3467741936
V9,2002-01-01,1098538.9879032257
V9,2002-02-01,1223170.299107143
V9,2002-03-01,1378547.0322580645
V9,2002-04-01,1469387.3791666667
V9,2002-05-01,1332736.0040322582
V9,2002-06-01,558952.3671875
V9,2002-07-01,160093.03931451612
V9,2002-08-01,43592.770917338705
V9,2002-09-01,31664.00970052083
V9,2002-10-01,97547.0550655242
V9,2002-11-01,166846.67916666667
V9,2002-12-01,486089.03225806454
V9,2003-01-01,686858.4193548387
V9,2003-02-01,900313.2366071428
V9,2003-03-01,1403242.0443548388
V9,2003-04-01,2225455.9541666666
V9,2003-05-01,2004592.3346774192
V9,2003-06-01,741626.2427083333
V9,2003-07-01,191684.33845766127
V9,2003-08-01,103807.40070564517
V9,2003-09-01,7419.533134969072
V9,2003-10-01,74877.10189327116
V9,2003-11-01,434749.9686197916
V9,2003-12-01,787829.5403225806
V9,2004-01-01,1002351.7258064516
V9,2004-02-01,1266882.4008620689
V9,2004-03-01,1931519.8467741935
V9,2004-04-01,1934059.6166666667
V9,2004-05-01,1340002.0927419355
V9,2004-06-01,600946.9499999998
V9,2004-07-01,129322.86391129033
V9,2004-08-01,69411.21509576614
V9,2004-09-01,16115.193344370526
V9,2004-10-01,54507.00129158267
V9,2004-11-01,190485.05703125
V9,2004-12-01,417098.73387096776
V9,2005-01-01,655795.9415322581
V9,2005-02-01,981436.5401785715
V9,2005-03-01,1049888.1754032257
V9,2005-04-01,1247461.0708333333
V9,2005-05-01,588133.0997983871
V9,2005-06-01,287021.2640625
V9,2005-07-01,100975.48513104841
V9,2005-08-01,48994.85950100807
V9,2005-09-01,3675.1422838211047
V9,2005-10-01,52829.45120337703
V9,2005-11-01,101823.629296875
V9,2005-12-01,261937.3266129032
V9,2006-01-01,498596.91330645164
V9,2006-02-01,1015832.2008928572
V9,2006-03-01,1196318.7862903227
V9,2006-04-01,1245780.9083333334
V9,2006-05-01,565518.6285282259
V9,2006-06-01,176691.1828125
V9,2006-07-01,67678.64976058467
V9,2006-08-01,17330.381489415326
V9,2006-09-01,11029.299633789062
V9,2006-10-01,62664.84674269153
V9,2006-11-01,137457.5130208333
V9,2006-12-01,199230.55594758064
V9,2007-01-01,245877.79233870967
V9,2007-02-01,289584.59988839284
V9,2007-03-01,425587.0393145161
V9,2007-04-01,499070.2281250001
V9,2007-05-01,198420.81300403227
V9,2007-06-01,117713.03151041668
V9,2007-07-01,58929.57825100807
V9,2007-08-01,39381.496723790326
V9,2007-09-01,12793.387706771
V9,2007-10-01,71705.6800655242
V9,2007-11-01,101450.86888020832
V9,2007-12-01,329370.33064516133
V9,2008-01-01,570447.0544354839
V9,2008-02-01,675729.864224138
V9,2008-03-01,859952.9657258064
V9,2008-04-01,993486.5583333333
V9,2008-05-01,436433.75856854825
V9,2008-06-01,57591.10820312499
V9,2008-07-01,19580.9318296371
V9,2008-08-01,10799.114982358871
V9,2008-09-01,5473.705131228764
V9,2008-10-01,59303.61258820564
V9,2008-11-01,210945.3854166667
V9,2008-12-01,364228.49445564515
V9,2009-01-01,837935.3306451613
V9,2009-02-01,952087.7075892857
V9,2009-03-01,1208465.25
V9,2009-04-01,1241235.7583333333
V9,2009-05-01,1343470.560483871
V9,2009-06-01,699508.6375
V9,2009-07-01,273520.7888104839
V9,2009-08-01,100408.63760080645
V9,2009-09-01,35539.438159179685
V9,2009-10-01,86070.77488659274
V9,2009-11-01,211833.1651041667
V9,2009-12-01,394208.07157258067
V9,2010-01-01,736102.2127016127
V9,2010-02-01,1451462.5379464286
V9,2010-03-01,1972514.9879032257
V9,2010-04-01,2039620.9583333333
V9,2010-05-01,1198336.8870967743
V9,2010-06-01,648491.9729166668
V9,2010-07-01,185864.78931451612
V9,2010-08-01,89334.59853830645
V9,2010-09-01,228511.65845165247
V9,2010-10-01,652876.0342741936
V9,2010-11-01,744196.6166666667
V9,2010-12-01,884697.8528225806
V9,2011-01-01,990443.9112903225
V9,2011-02-01,1202016.0848214286
V9,2011-03-01,1496399.1129032257
V9,2011-04-01,1480472.0416666665
V9,2011-05-01,903595.9858870967
V9,2011-06-01,516768.05885416677
V9,2011-07-01,185277.90675403227
V9,2011-08-01,96661.49344758064
V9,2011-09-01,14639.272503558792
V9,2011-10-01,80608.9765625
V9,2011-11-01,669451.9625000001
V9,2011-12-01,1173049.7459677418
V9,2012-01-01,1325895.0483870967
V9,2012-02-01,1517250.0129310344
V9,2012-03-01,1921546.9072580645
V9,2012-04-01,1613892.0416666665
V9,2012-05-01,1059288.4657258065
V9,2012-06-01,526468.8473958332
V9,2012-07-01,169045.32862903227
V9,2012-08-01,92415.95866935483
V9,2012-09-01,23409.82524792353
V9,2012-10-01,83069.62323588709
V9,2012-11-01,182246.55833333332
V9,2012-12-01,464379.8125
V9,2013-01-01,679704.5383064516
V9,2013-02-01,907674.6763392857
V9,2013-03-01,1026623.0826612903
V9,2013-04-01,736418.4333333333
V9,2013-05-01,648058.7540322581
V9,2013-06-01,330775.265625
V9,2013-07-01,97211.6925403226
V9,2013-08-01,22479.341292842742
V9,2013-09-01,2982.454164632162
V9,2013-10-01,10025.221807664444
V9,2013-11-01,104957.53255208333
V9,2013-12-01,186441.57913306452
V9,2014-01-01,273376.5952620968
V9,2014-02-01,761483.109375
V9,2014-03-01,796271.8991935484
V9,2014-04-01,702880.0854166667
V9,2014-05-01,399925.38760080637
V9,2014-06-01,203182.93385416668
V9,2014-07-01,46668.660534274204
V9,2014-08-01,27299.012726814515
V9,2014-09-01,5675.751368268329
V9,2014-10-01,89109.57409274194
V9,2014-11-01,283103.70364583336
V9,2014-12-01,649788.7338709678
V9,2015-01-01,791092.0322580645
V9,2015-02-01,1071845.517857143
V9,2015-03-01,1279680.7903225806
V9,2015-04-01,1338454.0875
V9,2015-05-01,693588.0433467741
V9,2015-06-01,341890.19843749993
V9,2015-07-01,76560.68620841736
V9,2015-08-01,8982.0453156502
V9,2015-09-01,14631.92461191813
V9,2015-10-01,68580.15867565523
V9,2015-11-01,280604.63645833335
V9,2015-12-01,555983.7580645161
